id;dominio;controle;metodo;status;evidencia;observacao
DUCK-2372;Afinador;rastreabilidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2373;Afinador;rastreabilidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2374;Afinador;rastreabilidade;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2375;Afinador;rastreabilidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2376;Afinador;evidência visual;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2377;Afinador;evidência visual;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2378;Afinador;evidência visual;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2379;Afinador;evidência visual;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2380;Afinador;evidência visual;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2381;Afinador;documentação;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2382;Afinador;documentação;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2383;Afinador;documentação;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2384;Afinador;documentação;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2385;Afinador;documentação;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2386;Afinador;recuperação;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2387;Afinador;recuperação;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2388;Afinador;recuperação;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2389;Afinador;recuperação;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2390;Afinador;recuperação;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2391;Afinador;exportação;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2392;Afinador;exportação;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2393;Afinador;exportação;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2394;Afinador;exportação;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2395;Afinador;exportação;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2396;Afinador;entrega;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2397;Afinador;entrega;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2398;Afinador;entrega;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2399;Afinador;entrega;limite operacional;PARCIAL;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2400;Afinador;entrega;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/tuner.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2401;Loudness;presença funcional;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2402;Loudness;presença funcional;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2403;Loudness;presença funcional;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2404;Loudness;presença funcional;limite operacional;PARCIAL;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2405;Loudness;presença funcional;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2406;Loudness;consistência de estados;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2407;Loudness;consistência de estados;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2408;Loudness;consistência de estados;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2409;Loudness;consistência de estados;limite operacional;PARCIAL;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2410;Loudness;consistência de estados;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2411;Loudness;clareza de feedback;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2412;Loudness;clareza de feedback;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2413;Loudness;clareza de feedback;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2414;Loudness;clareza de feedback;limite operacional;PARCIAL;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2415;Loudness;clareza de feedback;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2416;Loudness;tratamento de erro;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2417;Loudness;tratamento de erro;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2418;Loudness;tratamento de erro;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2419;Loudness;tratamento de erro;limite operacional;PARCIAL;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2420;Loudness;tratamento de erro;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2421;Loudness;navegação por teclado;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2422;Loudness;navegação por teclado;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2423;Loudness;navegação por teclado;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2424;Loudness;navegação por teclado;limite operacional;PARCIAL;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2425;Loudness;navegação por teclado;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2426;Loudness;legibilidade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2427;Loudness;legibilidade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2428;Loudness;legibilidade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2429;Loudness;legibilidade;limite operacional;PARCIAL;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2430;Loudness;legibilidade;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2431;Loudness;contraste;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2432;Loudness;contraste;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2433;Loudness;contraste;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2434;Loudness;contraste;limite operacional;PARCIAL;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2435;Loudness;contraste;aceitação de entrega;REVISAO_HUMANA;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2436;Loudness;responsividade;inspeção estática;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2437;Loudness;responsividade;prova estrutural;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2438;Loudness;responsividade;evidência disponível;CONFIRMADO_ESTATICO;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
DUCK-2439;Loudness;responsividade;limite operacional;PARCIAL;src/components/studio/tools/power-detector.tsx;Matriz automatizada de cobertura. CONFIRMADO_ESTATICO não equivale a teste manual nem a aceitação em hardware real.
